ANNO;TRIMESTRE;MES_DEL_TRIMESTRE;ID_EMPRESA;EMPRESA;ID_SERVICIO;SERVICIO;ID_TIPOLOGIA;TIPOLOGIA;ID_MEDIO_ATENCION;MEDIO_ATENCION;NUMERO_QUEJAS
2018;1;1;800135729;ERT SA ESP;1;Telefonía fija;D1;No disponibilidad del servicio;1;Oficina;17
2018;1;1;800135729;ERT SA ESP;1;Telefonía fija;D1;No disponibilidad del servicio;3;Página Web;1
2018;1;1;800135729;ERT SA ESP;1;Telefonía fija;E1;Error factura/ Cobro o descuento injustificado;1;Oficina;27
2018;1;1;800135729;ERT SA ESP;1;Telefonía fija;I1;Otros;1;Oficina;6
2018;1;1;800229393;METROTEL S.A;1;Telefonía fija;A1;Modificación condiciones acordadas;1;Oficina;96
2018;1;1;800229393;METROTEL S.A;1;Telefonía fija;A1;Modificación condiciones acordadas;2;Línea Telefónica;42
2018;1;1;800229393;METROTEL S.A;1;Telefonía fija;A2;Publicidad engañosa;1;Oficina;2
2018;1;1;800229393;METROTEL S.A;1;Telefonía fija;A2;Publicidad engañosa;2;Línea Telefónica;3
2018;1;1;800229393;METROTEL S.A;1;Telefonía fija;A3;Servicios no solicitados;1;Oficina;1
2018;1;1;800229393;METROTEL S.A;1;Telefonía fija;A3;Servicios no solicitados;2;Línea Telefónica;1
2018;1;1;800229393;METROTEL S.A;1;Telefonía fija;A4;Fraudes en contratación;1;Oficina;21
2018;1;1;800229393;METROTEL S.A;1;Telefonía fija;A4;Fraudes en contratación;2;Línea Telefónica;7
2018;1;1;800229393;METROTEL S.A;1;Telefonía fija;A5;Datos personales;2;Línea Telefónica;1
2018;1;1;800229393;METROTEL S.A;1;Telefonía fija;B2;Cláusula de permanencia sin consentimiento;1;Oficina;2
2018;1;1;800229393;METROTEL S.A;1;Telefonía fija;B3;Cláusula de permanencia superior a 1 año;1;Oficina;3
2018;1;1;800229393;METROTEL S.A;1;Telefonía fija;B3;Cláusula de permanencia superior a 1 año;2;Línea Telefónica;1
2018;1;1;800229393;METROTEL S.A;1;Telefonía fija;D1;No disponibilidad del servicio;1;Oficina;78
2018;1;1;800229393;METROTEL S.A;1;Telefonía fija;D1;No disponibilidad del servicio;2;Línea Telefónica;37
2018;1;1;800229393;METROTEL S.A;1;Telefonía fija;D1;No disponibilidad del servicio;3;Página Web;75
2018;1;1;800229393;METROTEL S.A;1;Telefonía fija;D1;No disponibilidad del servicio;5;Otros;6
2018;1;1;800229393;METROTEL S.A;1;Telefonía fija;D3;No compensación informada;1;Oficina;5
2018;1;1;800229393;METROTEL S.A;1;Telefonía fija;D3;No compensación informada;2;Línea Telefónica;2
2018;1;1;800229393;METROTEL S.A;1;Telefonía fija;D4;Intermitencia;2;Línea Telefónica;3
2018;1;1;800229393;METROTEL S.A;1;Telefonía fija;D5;No traslado a nuevo domicilio;1;Oficina;13
2018;1;1;800229393;METROTEL S.A;1;Telefonía fija;D5;No traslado a nuevo domicilio;2;Línea Telefónica;1
2018;1;1;800229393;METROTEL S.A;1;Telefonía fija;E1;Error factura/ Cobro o descuento injustificado;1;Oficina;254
2018;1;1;800229393;METROTEL S.A;1;Telefonía fija;E1;Error factura/ Cobro o descuento injustificado;2;Línea Telefónica;54
2018;1;1;800229393;METROTEL S.A;1;Telefonía fija;E1;Error factura/ Cobro o descuento injustificado;3;Página Web;55
2018;1;1;800229393;METROTEL S.A;1;Telefonía fija;E1;Error factura/ Cobro o descuento injustificado;5;Otros;19
2018;1;1;800229393;METROTEL S.A;1;Telefonía fija;E2;Incremento tarifario;1;Oficina;29
2018;1;1;800229393;METROTEL S.A;1;Telefonía fija;E2;Incremento tarifario;2;Línea Telefónica;6
2018;1;1;800229393;METROTEL S.A;1;Telefonía fija;E2;Incremento tarifario;3;Página Web;2
2018;1;1;800229393;METROTEL S.A;1;Telefonía fija;E2;Incremento tarifario;5;Otros;2
2018;1;1;800229393;METROTEL S.A;1;Telefonía fija;E3;Reporte a centrales de riesgo;1;Oficina;15
2018;1;1;800229393;METROTEL S.A;1;Telefonía fija;E3;Reporte a centrales de riesgo;2;Línea Telefónica;12
2018;1;1;800229393;METROTEL S.A;1;Telefonía fija;E5;Vigencia de saldos;1;Oficina;3
2018;1;1;800229393;METROTEL S.A;1;Telefonía fija;E8;Cobro por reconexión;1;Oficina;34
2018;1;1;800229393;METROTEL S.A;1;Telefonía fija;E8;Cobro por reconexión;2;Línea Telefónica;13
2018;1;1;800229393;METROTEL S.A;1;Telefonía fija;G1;Medios de atención al usuario;2;Línea Telefónica;11
2018;1;1;800229393;METROTEL S.A;1;Telefonía fija;G1;Medios de atención al usuario;3;Página Web;14
2018;1;1;800229393;METROTEL S.A;1;Telefonía fija;I1;Otros;1;Oficina;166
2018;1;1;800229393;METROTEL S.A;1;Telefonía fija;I1;Otros;2;Línea Telefónica;21
2018;1;1;800229393;METROTEL S.A;1;Telefonía fija;I1;Otros;3;Página Web;13
2018;1;1;800229393;METROTEL S.A;1;Telefonía fija;I1;Otros;5;Otros;1
2018;1;1;830053800;TELMEX COLOMBIA S.A.;1;Telefonía fija;A1;Modificación condiciones acordadas;1;Oficina;214
2018;1;1;830053800;TELMEX COLOMBIA S.A.;1;Telefonía fija;A1;Modificación condiciones acordadas;2;Línea Telefónica;199
2018;1;1;830053800;TELMEX COLOMBIA S.A.;1;Telefonía fija;A1;Modificación condiciones acordadas;3;Página Web;11
2018;1;1;830053800;TELMEX COLOMBIA S.A.;1;Telefonía fija;A1;Modificación condiciones acordadas;5;Otros;1
2018;1;1;830053800;TELMEX COLOMBIA S.A.;1;Telefonía fija;A3;Servicios no solicitados;1;Oficina;110
2018;1;1;830053800;TELMEX COLOMBIA S.A.;1;Telefonía fija;A3;Servicios no solicitados;2;Línea Telefónica;164
2018;1;1;830053800;TELMEX COLOMBIA S.A.;1;Telefonía fija;A3;Servicios no solicitados;3;Página Web;3
2018;1;1;830053800;TELMEX COLOMBIA S.A.;1;Telefonía fija;A3;Servicios no solicitados;5;Otros;1
2018;1;1;830053800;TELMEX COLOMBIA S.A.;1;Telefonía fija;A4;Fraudes en contratación;1;Oficina;7
2018;1;1;830053800;TELMEX COLOMBIA S.A.;1;Telefonía fija;A4;Fraudes en contratación;2;Línea Telefónica;9
2018;1;1;830053800;TELMEX COLOMBIA S.A.;1;Telefonía fija;B1;Imposibilidad terminación contrato;1;Oficina;51
2018;1;1;830053800;TELMEX COLOMBIA S.A.;1;Telefonía fija;B1;Imposibilidad terminación contrato;2;Línea Telefónica;110
2018;1;1;830053800;TELMEX COLOMBIA S.A.;1;Telefonía fija;B1;Imposibilidad terminación contrato;3;Página Web;2
2018;1;1;830053800;TELMEX COLOMBIA S.A.;1;Telefonía fija;B1;Imposibilidad terminación contrato;4;Red social;1
2018;1;1;830053800;TELMEX COLOMBIA S.A.;1;Telefonía fija;C5;Calidad del servicio;1;Oficina;1
2018;1;1;830053800;TELMEX COLOMBIA S.A.;1;Telefonía fija;C5;Calidad del servicio;2;Línea Telefónica;33
2018;1;1;830053800;TELMEX COLOMBIA S.A.;1;Telefonía fija;D1;No disponibilidad del servicio;1;Oficina;1587
2018;1;1;830053800;TELMEX COLOMBIA S.A.;1;Telefonía fija;D1;No disponibilidad del servicio;2;Línea Telefónica;25232
2018;1;1;830053800;TELMEX COLOMBIA S.A.;1;Telefonía fija;D1;No disponibilidad del servicio;3;Página Web;256
2018;1;1;830053800;TELMEX COLOMBIA S.A.;1;Telefonía fija;D1;No disponibilidad del servicio;4;Red social;7
2018;1;1;830053800;TELMEX COLOMBIA S.A.;1;Telefonía fija;D1;No disponibilidad del servicio;5;Otros;13
2018;1;1;830053800;TELMEX COLOMBIA S.A.;1;Telefonía fija;D3;No compensación informada;1;Oficina;2
2018;1;1;830053800;TELMEX COLOMBIA S.A.;1;Telefonía fija;D3;No compensación informada;2;Línea Telefónica;4
2018;1;1;830053800;TELMEX COLOMBIA S.A.;1;Telefonía fija;D3;No compensación informada;3;Página Web;1
2018;1;1;830053800;TELMEX COLOMBIA S.A.;1;Telefonía fija;D4;Intermitencia;2;Línea Telefónica;4
2018;1;1;830053800;TELMEX COLOMBIA S.A.;1;Telefonía fija;D4;Intermitencia;3;Página Web;5
2018;1;1;830053800;TELMEX COLOMBIA S.A.;1;Telefonía fija;D4;Intermitencia;5;Otros;1
2018;1;1;830053800;TELMEX COLOMBIA S.A.;1;Telefonía fija;D6;Intento de llamada no exitosa;1;Oficina;21
2018;1;1;830053800;TELMEX COLOMBIA S.A.;1;Telefonía fija;D6;Intento de llamada no exitosa;2;Línea Telefónica;195
2018;1;1;830053800;TELMEX COLOMBIA S.A.;1;Telefonía fija;D6;Intento de llamada no exitosa;3;Página Web;3
2018;1;1;830053800;TELMEX COLOMBIA S.A.;1;Telefonía fija;E1;Error factura/ Cobro o descuento injustificado;1;Oficina;453
2018;1;1;830053800;TELMEX COLOMBIA S.A.;1;Telefonía fija;E1;Error factura/ Cobro o descuento injustificado;2;Línea Telefónica;960
2018;1;1;830053800;TELMEX COLOMBIA S.A.;1;Telefonía fija;E1;Error factura/ Cobro o descuento injustificado;3;Página Web;80
2018;1;1;830053800;TELMEX COLOMBIA S.A.;1;Telefonía fija;E1;Error factura/ Cobro o descuento injustificado;4;Red social;1
2018;1;1;830053800;TELMEX COLOMBIA S.A.;1;Telefonía fija;E1;Error factura/ Cobro o descuento injustificado;5;Otros;12
2018;1;1;830053800;TELMEX COLOMBIA S.A.;1;Telefonía fija;E3;Reporte a centrales de riesgo;1;Oficina;7
2018;1;1;830053800;TELMEX COLOMBIA S.A.;1;Telefonía fija;E3;Reporte a centrales de riesgo;2;Línea Telefónica;2
2018;1;1;830053800;TELMEX COLOMBIA S.A.;1;Telefonía fija;E6;Transferencia de saldos;2;Línea Telefónica;1
2018;1;1;830053800;TELMEX COLOMBIA S.A.;1;Telefonía fija;E7;Fraude en facturación;2;Línea Telefónica;11
2018;1;1;830053800;TELMEX COLOMBIA S.A.;1;Telefonía fija;E7;Fraude en facturación;3;Página Web;6
2018;1;1;830053800;TELMEX COLOMBIA S.A.;1;Telefonía fija;E7;Fraude en facturación;5;Otros;2
2018;1;1;830053800;TELMEX COLOMBIA S.A.;1;Telefonía fija;E8;Cobro por reconexión;1;Oficina;18
2018;1;1;830053800;TELMEX COLOMBIA S.A.;1;Telefonía fija;E8;Cobro por reconexión;2;Línea Telefónica;128
2018;1;1;830053800;TELMEX COLOMBIA S.A.;1;Telefonía fija;E8;Cobro por reconexión;4;Red social;1
2018;1;1;830053800;TELMEX COLOMBIA S.A.;1;Telefonía fija;G1;Medios de atención al usuario;1;Oficina;1
2018;1;1;830053800;TELMEX COLOMBIA S.A.;1;Telefonía fija;G1;Medios de atención al usuario;2;Línea Telefónica;10
2018;1;1;830053800;TELMEX COLOMBIA S.A.;1;Telefonía fija;G1;Medios de atención al usuario;3;Página Web;3
2018;1;1;830053800;TELMEX COLOMBIA S.A.;1;Telefonía fija;I1;Otros;1;Oficina;3
2018;1;1;830053800;TELMEX COLOMBIA S.A.;1;Telefonía fija;I1;Otros;2;Línea Telefónica;80
2018;1;1;830053800;TELMEX COLOMBIA S.A.;1;Telefonía fija;I1;Otros;3;Página Web;5
2018;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;1;Telefonía fija;A1;Modificación condiciones acordadas;1;Oficina;4
2018;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;1;Telefonía fija;A1;Modificación condiciones acordadas;3;Página Web;19
2018;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;1;Telefonía fija;A2;Publicidad engañosa;1;Oficina;79
2018;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;1;Telefonía fija;A2;Publicidad engañosa;2;Línea Telefónica;36
2018;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;1;Telefonía fija;A2;Publicidad engañosa;3;Página Web;9
2018;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;1;Telefonía fija;A3;Servicios no solicitados;1;Oficina;76
2018;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;1;Telefonía fija;A3;Servicios no solicitados;2;Línea Telefónica;12
2018;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;1;Telefonía fija;A3;Servicios no solicitados;3;Página Web;8
2018;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;1;Telefonía fija;A4;Fraudes en contratación;1;Oficina;45
2018;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;1;Telefonía fija;A4;Fraudes en contratación;3;Página Web;7
2018;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;1;Telefonía fija;A5;Datos personales;1;Oficina;1
2018;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;1;Telefonía fija;B1;Imposibilidad terminación contrato;1;Oficina;32
2018;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;1;Telefonía fija;B1;Imposibilidad terminación contrato;2;Línea Telefónica;104
2018;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;1;Telefonía fija;B1;Imposibilidad terminación contrato;3;Página Web;11
2018;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;1;Telefonía fija;B3;Cláusula de permanencia superior a 1 año;1;Oficina;5
2018;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;1;Telefonía fija;B3;Cláusula de permanencia superior a 1 año;2;Línea Telefónica;4
2018;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;1;Telefonía fija;B3;Cláusula de permanencia superior a 1 año;3;Página Web;30
2018;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;1;Telefonía fija;D1;No disponibilidad del servicio;1;Oficina;9194
2018;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;1;Telefonía fija;D1;No disponibilidad del servicio;2;Línea Telefónica;57469
2018;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;1;Telefonía fija;D1;No disponibilidad del servicio;3;Página Web;289
2018;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;1;Telefonía fija;D2;Caída de llamadas;1;Oficina;30
2018;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;1;Telefonía fija;D2;Caída de llamadas;2;Línea Telefónica;2119
2018;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;1;Telefonía fija;D3;No compensación informada;1;Oficina;2
2018;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;1;Telefonía fija;D4;Intermitencia;1;Oficina;75
2018;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;1;Telefonía fija;D4;Intermitencia;2;Línea Telefónica;9333
2018;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;1;Telefonía fija;D4;Intermitencia;3;Página Web;360
2018;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;1;Telefonía fija;D4;Intermitencia;5;Otros;4
2018;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;1;Telefonía fija;D6;Intento de llamada no exitosa;2;Línea Telefónica;52
2018;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;1;Telefonía fija;E1;Error factura/ Cobro o descuento injustificado;1;Oficina;66
2018;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;1;Telefonía fija;E1;Error factura/ Cobro o descuento injustificado;2;Línea Telefónica;49
2018;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;1;Telefonía fija;E1;Error factura/ Cobro o descuento injustificado;3;Página Web;26
2018;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;1;Telefonía fija;E2;Incremento tarifario;1;Oficina;8
2018;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;1;Telefonía fija;E2;Incremento tarifario;2;Línea Telefónica;1
2018;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;1;Telefonía fija;E2;Incremento tarifario;3;Página Web;24
2018;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;1;Telefonía fija;E3;Reporte a centrales de riesgo;1;Oficina;18
2018;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;1;Telefonía fija;E3;Reporte a centrales de riesgo;2;Línea Telefónica;1
2018;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;1;Telefonía fija;E3;Reporte a centrales de riesgo;3;Página Web;18
2018;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;1;Telefonía fija;E4;Cobro en proceso de reclamación;1;Oficina;362
2018;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;1;Telefonía fija;E4;Cobro en proceso de reclamación;2;Línea Telefónica;16
2018;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;1;Telefonía fija;E4;Cobro en proceso de reclamación;3;Página Web;10
2018;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;1;Telefonía fija;E4;Cobro en proceso de reclamación;5;Otros;1
2018;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;1;Telefonía fija;E8;Cobro por reconexión;1;Oficina;286
2018;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;1;Telefonía fija;E8;Cobro por reconexión;2;Línea Telefónica;2
2018;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;1;Telefonía fija;E8;Cobro por reconexión;3;Página Web;13
2018;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;1;Telefonía fija;G1;Medios de atención al usuario;1;Oficina;90
2018;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;1;Telefonía fija;G1;Medios de atención al usuario;2;Línea Telefónica;526
2018;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;1;Telefonía fija;G1;Medios de atención al usuario;3;Página Web;12
2018;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;1;Telefonía fija;G1;Medios de atención al usuario;5;Otros;1
2018;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;1;Telefonía fija;H3;Garantía;1;Oficina;7
2018;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;1;Telefonía fija;H3;Garantía;2;Línea Telefónica;2
2018;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;1;Telefonía fija;H3;Garantía;3;Página Web;7
2018;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;1;Telefonía fija;I1;Otros;1;Oficina;100
2018;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;1;Telefonía fija;I1;Otros;2;Línea Telefónica;8
2018;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;1;Telefonía fija;I1;Otros;3;Página Web;46
2018;1;1;890201210;EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P.;1;Telefonía fija;A1;Modificación condiciones acordadas;1;Oficina;23
2018;1;1;890201210;EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P.;1;Telefonía fija;A1;Modificación condiciones acordadas;2;Línea Telefónica;7
2018;1;1;890201210;EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P.;1;Telefonía fija;A2;Publicidad engañosa;5;Otros;0
2018;1;1;890201210;EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P.;1;Telefonía fija;A3;Servicios no solicitados;1;Oficina;17
2018;1;1;890201210;EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P.;1;Telefonía fija;A3;Servicios no solicitados;2;Línea Telefónica;12
2018;1;1;890201210;EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P.;1;Telefonía fija;A3;Servicios no solicitados;3;Página Web;1
2018;1;1;890201210;EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P.;1;Telefonía fija;A4;Fraudes en contratación;1;Oficina;6
2018;1;1;890201210;EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P.;1;Telefonía fija;A4;Fraudes en contratación;5;Otros;0
2018;1;1;890201210;EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P.;1;Telefonía fija;A5;Datos personales;1;Oficina;5
2018;1;1;890201210;EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P.;1;Telefonía fija;A5;Datos personales;2;Línea Telefónica;1
2018;1;1;890201210;EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P.;1;Telefonía fija;A5;Datos personales;3;Página Web;14
2018;1;1;890201210;EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P.;1;Telefonía fija;A6;Plan corporativo;5;Otros;0
2018;1;1;890201210;EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P.;1;Telefonía fija;B1;Imposibilidad terminación contrato;5;Otros;0
2018;1;1;890201210;EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P.;1;Telefonía fija;B2;Cláusula de permanencia sin consentimiento;5;Otros;0
2018;1;1;890201210;EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P.;1;Telefonía fija;B3;Cláusula de permanencia superior a 1 año;5;Otros;0
2018;1;1;890201210;EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P.;1;Telefonía fija;B4;Valor subsidiado o financiado;1;Oficina;8
2018;1;1;890201210;EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P.;1;Telefonía fija;B4;Valor subsidiado o financiado;2;Línea Telefónica;4
2018;1;1;890201210;EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P.;1;Telefonía fija;B4;Valor subsidiado o financiado;3;Página Web;1
2018;1;1;890201210;EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P.;1;Telefonía fija;B5;Falta de información;5;Otros;0
2018;1;1;890201210;EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P.;1;Telefonía fija;B6;Portabilidad numérica;5;Otros;0
2018;1;1;890201210;EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P.;1;Telefonía fija;B7;Cambio pospago a prepago;5;Otros;0
2018;1;1;890201210;EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P.;1;Telefonía fija;C1;Activación sin autorización;5;Otros;0
2018;1;1;890201210;EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P.;1;Telefonía fija;C2;Falta de información;5;Otros;0
2018;1;1;890201210;EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P.;1;Telefonía fija;C3;No controles de consumo;5;Otros;0
2018;1;1;890201210;EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P.;1;Telefonía fija;C4;Facturación;5;Otros;0
2018;1;1;890201210;EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P.;1;Telefonía fija;C5;Calidad del servicio;5;Otros;0
2018;1;1;890201210;EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P.;1;Telefonía fija;D1;No disponibilidad del servicio;1;Oficina;14
2018;1;1;890201210;EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P.;1;Telefonía fija;D1;No disponibilidad del servicio;2;Línea Telefónica;13
2018;1;1;890201210;EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P.;1;Telefonía fija;D1;No disponibilidad del servicio;3;Página Web;45
2018;1;1;890201210;EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P.;1;Telefonía fija;D2;Caída de llamadas;5;Otros;0
2018;1;1;890201210;EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P.;1;Telefonía fija;D3;No compensación informada;5;Otros;0
2018;1;1;890201210;EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P.;1;Telefonía fija;D4;Intermitencia;5;Otros;0
2018;1;1;890201210;EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P.;1;Telefonía fija;D5;No traslado a nuevo domicilio;1;Oficina;3
2018;1;1;890201210;EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P.;1;Telefonía fija;D5;No traslado a nuevo domicilio;2;Línea Telefónica;8
2018;1;1;890201210;EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P.;1;Telefonía fija;D6;Intento de llamada no exitosa;5;Otros;0
2018;1;1;890201210;EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P.;1;Telefonía fija;E1;Error factura/ Cobro o descuento injustificado;1;Oficina;139
2018;1;1;890201210;EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P.;1;Telefonía fija;E1;Error factura/ Cobro o descuento injustificado;2;Línea Telefónica;68
2018;1;1;890201210;EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P.;1;Telefonía fija;E1;Error factura/ Cobro o descuento injustificado;3;Página Web;26
2018;1;1;890201210;EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P.;1;Telefonía fija;E2;Incremento tarifario;1;Oficina;2
2018;1;1;890201210;EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P.;1;Telefonía fija;E2;Incremento tarifario;5;Otros;0
2018;1;1;890201210;EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P.;1;Telefonía fija;E3;Reporte a centrales de riesgo;1;Oficina;6
2018;1;1;890201210;EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P.;1;Telefonía fija;E3;Reporte a centrales de riesgo;2;Línea Telefónica;2
2018;1;1;890201210;EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P.;1;Telefonía fija;E3;Reporte a centrales de riesgo;3;Página Web;15
2018;1;1;890201210;EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P.;1;Telefonía fija;E4;Cobro en proceso de reclamación;5;Otros;0
2018;1;1;890201210;EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P.;1;Telefonía fija;E5;Vigencia de saldos;5;Otros;0
2018;1;1;890201210;EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P.;1;Telefonía fija;E6;Transferencia de saldos;5;Otros;0
2018;1;1;890201210;EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P.;1;Telefonía fija;E7;Fraude en facturación;5;Otros;0
2018;1;1;890201210;EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P.;1;Telefonía fija;E8;Cobro por reconexión;1;Oficina;13
2018;1;1;890201210;EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P.;1;Telefonía fija;E8;Cobro por reconexión;2;Línea Telefónica;5
